Unnamed: 0,userid,category,avg_bill,join_datetime,age,income,kids,teenagers,marital,education,complain_count,last_order_dt,discount_purchases_count_avg,catalogue_purchases_count_avg,store_purchases_count_avg,website_purchases_count_avg,website_visit_count_avg,mobile_purchases_count_avg,mobile_visit_count_avg,marketing_company_outcome_1,marketing_company_outcome_2,marketing_company_outcome_3,marketing_company_outcome_4,marketing_company_outcome_5
162,0096a1d7-e05b-453e-babd-7da9fa4160a6,fruits,705.0,2022-07-01 05:05:57,54,120901.0,1,1,single,bachelor,0,2024-07-04,4,3,6,5,8,11,20,0,0,0,0,0
163,0096a1d7-e05b-453e-babd-7da9fa4160a6,vegetables,2648.0,2022-07-01 05:05:57,54,120901.0,1,1,single,bachelor,0,2024-07-04,4,3,6,5,8,11,20,0,0,0,0,0
165,0096a1d7-e05b-453e-babd-7da9fa4160a6,fish,1377.0,2022-07-01 05:05:57,54,120901.0,1,1,single,bachelor,0,2024-07-04,4,3,6,5,8,11,20,0,0,0,0,0
167,0096a1d7-e05b-453e-babd-7da9fa4160a6,sweets,376.0,2022-07-01 05:05:57,54,120901.0,1,1,single,bachelor,0,2024-07-04,4,3,6,5,8,11,20,0,0,0,0,0
169,7c6a5269-849b-449d-9659-d9bcdd2e3f42,meat,216.0,2022-06-20 08:54:20,46,55351.0,1,0,dating,phd,2,2024-06-25,1,0,2,3,9,19,34,0,0,0,0,0
170,7c6a5269-849b-449d-9659-d9bcdd2e3f42,sweets,24.0,2022-06-20 08:54:20,46,55351.0,1,0,dating,phd,2,2024-06-25,1,0,2,3,9,19,34,0,0,0,0,0
171,7c6a5269-849b-449d-9659-d9bcdd2e3f42,other,42.0,2022-06-20 08:54:20,46,55351.0,1,0,dating,phd,2,2024-06-25,1,0,2,3,9,19,34,0,0,0,0,0
172,7c6a5269-849b-449d-9659-d9bcdd2e3f42,vegetables,0.0,2022-06-20 08:54:20,46,55351.0,1,0,dating,phd,2,2024-06-25,1,0,2,3,9,19,34,0,0,0,0,0
173,7c6a5269-849b-449d-9659-d9bcdd2e3f42,fish,162.0,2022-06-20 08:54:20,46,55351.0,1,0,dating,phd,2,2024-06-25,1,0,2,3,9,19,34,0,0,0,0,0
174,7c6a5269-849b-449d-9659-d9bcdd2e3f42,fruits,0.0,2022-06-20 08:54:20,46,55351.0,1,0,dating,phd,2,2024-06-25,1,0,2,3,9,19,34,0,0,0,0,0
175,b9023bf2-31ba-43be-a76d-c12c7a489153,sweets,308.0,2024-05-29 05:56:43,18,25831.0,0,0,single,,0,2024-06-19,1,0,1,1,1,1,48,1,1,1,1,0
176,b9023bf2-31ba-43be-a76d-c12c7a489153,vegetables,338.0,2024-05-29 05:56:43,18,25831.0,0,0,single,,0,2024-06-19,1,0,1,1,1,1,48,1,1,1,1,0
177,b9023bf2-31ba-43be-a76d-c12c7a489153,other,28.0,2024-05-29 05:56:43,18,25831.0,0,0,single,,0,2024-06-19,1,0,1,1,1,1,48,1,1,1,1,0
178,b9023bf2-31ba-43be-a76d-c12c7a489153,fish,54.0,2024-05-29 05:56:43,18,25831.0,0,0,single,,0,2024-06-19,1,0,1,1,1,1,48,1,1,1,1,0
180,b9023bf2-31ba-43be-a76d-c12c7a489153,fruits,750.0,2024-05-29 05:56:43,18,25831.0,0,0,single,,0,2024-06-19,1,0,1,1,1,1,48,1,1,1,1,0
181,b9023bf2-31ba-43be-a76d-c12c7a489153,meat,36.0,2024-05-29 05:56:43,18,25831.0,0,0,single,,0,2024-06-19,1,0,1,1,1,1,48,1,1,1,1,0
182,61a4fa2d-b9d4-4149-8a3d-e39818ad298c,meat,0.0,2023-05-06 10:04:09,13,26471.0,0,0,single,,0,2024-06-24,0,0,1,0,1,5,19,1,1,1,0,0
183,61a4fa2d-b9d4-4149-8a3d-e39818ad298c,fish,216.0,2023-05-06 10:04:09,13,26471.0,0,0,single,,0,2024-06-24,0,0,1,0,1,5,19,1,1,1,0,0
184,61a4fa2d-b9d4-4149-8a3d-e39818ad298c,fruits,45.0,2023-05-06 10:04:09,13,26471.0,0,0,single,,0,2024-06-24,0,0,1,0,1,5,19,1,1,1,0,0
185,61a4fa2d-b9d4-4149-8a3d-e39818ad298c,other,14.0,2023-05-06 10:04:09,13,26471.0,0,0,single,,0,2024-06-24,0,0,1,0,1,5,19,1,1,1,0,0
186,61a4fa2d-b9d4-4149-8a3d-e39818ad298c,sweets,98.0,2023-05-06 10:04:09,13,26471.0,0,0,single,,0,2024-06-24,0,0,1,0,1,5,19,1,1,1,0,0
188,61a4fa2d-b9d4-4149-8a3d-e39818ad298c,vegetables,338.0,2023-05-06 10:04:09,13,26471.0,0,0,single,,0,2024-06-24,0,0,1,0,1,5,19,1,1,1,0,0
189,996588f0-d952-4574-8329-e7b156c54e27,vegetables,0.0,2023-08-16 03:33:20,37,98172.0,0,0,dating,phd,1,2024-07-09,1,7,4,5,3,14,25,0,1,0,1,0
190,996588f0-d952-4574-8329-e7b156c54e27,other,1727.0,2023-08-16 03:33:20,37,98172.0,0,0,dating,phd,1,2024-07-09,1,7,4,5,3,14,25,0,1,0,1,0
191,996588f0-d952-4574-8329-e7b156c54e27,sweets,0.0,2023-08-16 03:33:20,37,98172.0,0,0,dating,phd,1,2024-07-09,1,7,4,5,3,14,25,0,1,0,1,0
192,996588f0-d952-4574-8329-e7b156c54e27,fish,1242.0,2023-08-16 03:33:20,37,98172.0,0,0,dating,phd,1,2024-07-09,1,7,4,5,3,14,25,0,1,0,1,0
194,996588f0-d952-4574-8329-e7b156c54e27,fruits,0.0,2023-08-16 03:33:20,37,98172.0,0,0,dating,phd,1,2024-07-09,1,7,4,5,3,14,25,0,1,0,1,0
197,671e14c8-5077-4386-bbeb-a775e3a84edc,sweets,6.0,2023-03-02 08:52:37,55,72403.0,0,1,dating,phd,2,2024-06-29,1,0,4,3,7,18,33,0,0,0,1,0
198,671e14c8-5077-4386-bbeb-a775e3a84edc,vegetables,126.0,2023-03-02 08:52:37,55,72403.0,0,1,dating,phd,2,2024-06-29,1,0,4,3,7,18,33,0,0,0,1,0
199,671e14c8-5077-4386-bbeb-a775e3a84edc,fruits,15.0,2023-03-02 08:52:37,55,72403.0,0,1,dating,phd,2,2024-06-29,1,0,4,3,7,18,33,0,0,0,1,0
200,671e14c8-5077-4386-bbeb-a775e3a84edc,fish,0.0,2023-03-02 08:52:37,55,72403.0,0,1,dating,phd,2,2024-06-29,1,0,4,3,7,18,33,0,0,0,1,0
201,671e14c8-5077-4386-bbeb-a775e3a84edc,meat,153.0,2023-03-02 08:52:37,55,72403.0,0,1,dating,phd,2,2024-06-29,1,0,4,3,7,18,33,0,0,0,1,0
202,671e14c8-5077-4386-bbeb-a775e3a84edc,other,209.0,2023-03-02 08:52:37,55,72403.0,0,1,dating,phd,2,2024-06-29,1,0,4,3,7,18,33,0,0,0,1,0
210,142c777f-9bd0-43e7-966b-c0accb95e4c5,sweets,36.0,2022-12-09 06:37:40,46,68018.0,0,1,dating,masters,1,2024-05-29,1,2,2,2,5,19,34,0,0,0,0,0
212,142c777f-9bd0-43e7-966b-c0accb95e4c5,fruits,60.0,2022-12-09 06:37:40,46,68018.0,0,1,dating,masters,1,2024-05-29,1,2,2,2,5,19,34,0,0,0,0,0
213,142c777f-9bd0-43e7-966b-c0accb95e4c5,meat,153.0,2022-12-09 06:37:40,46,68018.0,0,1,dating,masters,1,2024-05-29,1,2,2,2,5,19,34,0,0,0,0,0
214,142c777f-9bd0-43e7-966b-c0accb95e4c5,other,5.0,2022-12-09 06:37:40,46,68018.0,0,1,dating,masters,1,2024-05-29,1,2,2,2,5,19,34,0,0,0,0,0
215,142c777f-9bd0-43e7-966b-c0accb95e4c5,fish,378.0,2022-12-09 06:37:40,46,68018.0,0,1,dating,masters,1,2024-05-29,1,2,2,2,5,19,34,0,0,0,0,0
216,142c777f-9bd0-43e7-966b-c0accb95e4c5,vegetables,588.0,2022-12-09 06:37:40,46,68018.0,0,1,dating,masters,1,2024-05-29,1,2,2,2,5,19,34,0,0,0,0,0
217,efa65bb4-8829-4acd-aab5-528687256ab5,fruits,30.0,2024-03-25 06:45:09,51,71831.0,1,1,married,,4,2024-06-14,2,2,2,1,4,2,3,0,0,0,0,0
218,efa65bb4-8829-4acd-aab5-528687256ab5,meat,90.0,2024-03-25 06:45:09,51,71831.0,1,1,married,,4,2024-06-14,2,2,2,1,4,2,3,0,0,0,0,0
219,efa65bb4-8829-4acd-aab5-528687256ab5,other,10.0,2024-03-25 06:45:09,51,71831.0,1,1,married,,4,2024-06-14,2,2,2,1,4,2,3,0,0,0,0,0
221,efa65bb4-8829-4acd-aab5-528687256ab5,fish,324.0,2024-03-25 06:45:09,51,71831.0,1,1,married,,4,2024-06-14,2,2,2,1,4,2,3,0,0,0,0,0
222,efa65bb4-8829-4acd-aab5-528687256ab5,sweets,24.0,2024-03-25 06:45:09,51,71831.0,1,1,married,,4,2024-06-14,2,2,2,1,4,2,3,0,0,0,0,0
223,efa65bb4-8829-4acd-aab5-528687256ab5,vegetables,294.0,2024-03-25 06:45:09,51,71831.0,1,1,married,,4,2024-06-14,2,2,2,1,4,2,3,0,0,0,0,0
224,0511c65a-ee31-451e-99af-81f38bc8bb24,other,25.0,2022-06-08 03:29:00,18,26789.0,0,0,single,bachelor,2,2024-06-24,2,0,0,2,8,0,1,1,1,1,0,1
225,0511c65a-ee31-451e-99af-81f38bc8bb24,fruits,675.0,2022-06-08 03:29:00,18,26789.0,0,0,single,bachelor,2,2024-06-24,2,0,0,2,8,0,1,1,1,1,0,1
227,0511c65a-ee31-451e-99af-81f38bc8bb24,meat,144.0,2022-06-08 03:29:00,18,26789.0,0,0,single,bachelor,2,2024-06-24,2,0,0,2,8,0,1,1,1,1,0,1
228,0511c65a-ee31-451e-99af-81f38bc8bb24,fish,162.0,2022-06-08 03:29:00,18,26789.0,0,0,single,bachelor,2,2024-06-24,2,0,0,2,8,0,1,1,1,1,0,1
229,0511c65a-ee31-451e-99af-81f38bc8bb24,sweets,40.0,2022-06-08 03:29:00,18,26789.0,0,0,single,bachelor,2,2024-06-24,2,0,0,2,8,0,1,1,1,1,0,1
230,0511c65a-ee31-451e-99af-81f38bc8bb24,vegetables,292.0,2022-06-08 03:29:00,18,26789.0,0,0,single,bachelor,2,2024-06-24,2,0,0,2,8,0,1,1,1,1,0,1
231,ac703808-bfeb-4bd2-a091-7e77a4dcb8c6,fish,108.0,2022-07-14 15:35:21,15,26882.0,0,0,single,masters,0,2024-05-11,0,0,0,0,8,4,13,1,1,1,1,0
233,ac703808-bfeb-4bd2-a091-7e77a4dcb8c6,sweets,180.0,2022-07-14 15:35:21,15,26882.0,0,0,single,masters,0,2024-05-11,0,0,0,0,8,4,13,1,1,1,1,0
234,ac703808-bfeb-4bd2-a091-7e77a4dcb8c6,fruits,120.0,2022-07-14 15:35:21,15,26882.0,0,0,single,masters,0,2024-05-11,0,0,0,0,8,4,13,1,1,1,1,0
235,ac703808-bfeb-4bd2-a091-7e77a4dcb8c6,meat,36.0,2022-07-14 15:35:21,15,26882.0,0,0,single,masters,0,2024-05-11,0,0,0,0,8,4,13,1,1,1,1,0
236,ac703808-bfeb-4bd2-a091-7e77a4dcb8c6,vegetables,420.0,2022-07-14 15:35:21,15,26882.0,0,0,single,masters,0,2024-05-11,0,0,0,0,8,4,13,1,1,1,1,0
237,ac703808-bfeb-4bd2-a091-7e77a4dcb8c6,other,20.0,2022-07-14 15:35:21,15,26882.0,0,0,single,masters,0,2024-05-11,0,0,0,0,8,4,13,1,1,1,1,0
238,c1a49039-5fec-4152-a6b3-d6eef174d4fd,meat,81.0,2023-11-12 23:23:25,57,73918.0,1,1,single,phd,2,2024-07-01,2,0,4,1,4,16,29,0,0,0,0,0
239,c1a49039-5fec-4152-a6b3-d6eef174d4fd,fish,0.0,2023-11-12 23:23:25,57,73918.0,1,1,single,phd,2,2024-07-01,2,0,4,1,4,16,29,0,0,0,0,0
241,c1a49039-5fec-4152-a6b3-d6eef174d4fd,vegetables,0.0,2023-11-12 23:23:25,57,73918.0,1,1,single,phd,2,2024-07-01,2,0,4,1,4,16,29,0,0,0,0,0
242,c1a49039-5fec-4152-a6b3-d6eef174d4fd,sweets,0.0,2023-11-12 23:23:25,57,73918.0,1,1,single,phd,2,2024-07-01,2,0,4,1,4,16,29,0,0,0,0,0
243,c1a49039-5fec-4152-a6b3-d6eef174d4fd,other,81.0,2023-11-12 23:23:25,57,73918.0,1,1,single,phd,2,2024-07-01,2,0,4,1,4,16,29,0,0,0,0,0
244,c1a49039-5fec-4152-a6b3-d6eef174d4fd,fruits,0.0,2023-11-12 23:23:25,57,73918.0,1,1,single,phd,2,2024-07-01,2,0,4,1,4,16,29,0,0,0,0,0
247,cf6ca4a2-f9f0-45c9-b0e1-1eb2fc2461fb,vegetables,1289.0,2022-10-03 10:11:03,46,94423.0,0,1,married,bachelor,0,2024-07-05,5,6,12,9,6,5,9,0,0,0,0,0
248,cf6ca4a2-f9f0-45c9-b0e1-1eb2fc2461fb,other,1152.0,2022-10-03 10:11:03,46,94423.0,0,1,married,bachelor,0,2024-07-05,5,6,12,9,6,5,9,0,0,0,0,0
249,cf6ca4a2-f9f0-45c9-b0e1-1eb2fc2461fb,fruits,1200.0,2022-10-03 10:11:03,46,94423.0,0,1,married,bachelor,0,2024-07-05,5,6,12,9,6,5,9,0,0,0,0,0
250,cf6ca4a2-f9f0-45c9-b0e1-1eb2fc2461fb,sweets,211.0,2022-10-03 10:11:03,46,94423.0,0,1,married,bachelor,0,2024-07-05,5,6,12,9,6,5,9,0,0,0,0,0
251,cf6ca4a2-f9f0-45c9-b0e1-1eb2fc2461fb,fish,1566.0,2022-10-03 10:11:03,46,94423.0,0,1,married,bachelor,0,2024-07-05,5,6,12,9,6,5,9,0,0,0,0,0
253,edd7efd1-ef27-4163-857b-eb4e3cdc5e54,meat,36.0,2022-05-20 20:18:46,11,26843.0,0,0,single,bachelor,0,2024-07-02,3,0,2,2,2,1,24,0,0,0,0,1
254,edd7efd1-ef27-4163-857b-eb4e3cdc5e54,vegetables,336.0,2022-05-20 20:18:46,11,26843.0,0,0,single,bachelor,0,2024-07-02,3,0,2,2,2,1,24,0,0,0,0,1
255,edd7efd1-ef27-4163-857b-eb4e3cdc5e54,other,2.0,2022-05-20 20:18:46,11,26843.0,0,0,single,bachelor,0,2024-07-02,3,0,2,2,2,1,24,0,0,0,0,1
256,edd7efd1-ef27-4163-857b-eb4e3cdc5e54,fish,54.0,2022-05-20 20:18:46,11,26843.0,0,0,single,bachelor,0,2024-07-02,3,0,2,2,2,1,24,0,0,0,0,1
257,edd7efd1-ef27-4163-857b-eb4e3cdc5e54,fruits,390.0,2022-05-20 20:18:46,11,26843.0,0,0,single,bachelor,0,2024-07-02,3,0,2,2,2,1,24,0,0,0,0,1
258,edd7efd1-ef27-4163-857b-eb4e3cdc5e54,sweets,0.0,2022-05-20 20:18:46,11,26843.0,0,0,single,bachelor,0,2024-07-02,3,0,2,2,2,1,24,0,0,0,0,1
259,cc1e997d-9dcf-44b1-83be-886768eb2914,other,887.0,2023-10-16 16:35:45,63,105396.0,1,2,married,phd,1,2024-05-18,11,3,5,6,4,12,22,0,0,0,0,0
261,cc1e997d-9dcf-44b1-83be-886768eb2914,meat,540.0,2023-10-16 16:35:45,63,105396.0,1,2,married,phd,1,2024-05-18,11,3,5,6,4,12,22,0,0,0,0,0
262,cc1e997d-9dcf-44b1-83be-886768eb2914,fish,648.0,2023-10-16 16:35:45,63,105396.0,1,2,married,phd,1,2024-05-18,11,3,5,6,4,12,22,0,0,0,0,0
263,cc1e997d-9dcf-44b1-83be-886768eb2914,vegetables,508.0,2023-10-16 16:35:45,63,105396.0,1,2,married,phd,1,2024-05-18,11,3,5,6,4,12,22,0,0,0,0,0
264,cc1e997d-9dcf-44b1-83be-886768eb2914,fruits,135.0,2023-10-16 16:35:45,63,105396.0,1,2,married,phd,1,2024-05-18,11,3,5,6,4,12,22,0,0,0,0,0
265,cc1e997d-9dcf-44b1-83be-886768eb2914,sweets,114.0,2023-10-16 16:35:45,63,105396.0,1,2,married,phd,1,2024-05-18,11,3,5,6,4,12,22,0,0,0,0,0
266,1b5c4180-a7bf-4feb-98f8-7bf168294432,meat,126.0,2022-05-23 06:58:01,37,47148.0,0,0,single,bachelor,0,2024-06-28,1,0,3,1,7,15,27,0,0,0,0,0
267,1b5c4180-a7bf-4feb-98f8-7bf168294432,fish,0.0,2022-05-23 06:58:01,37,47148.0,0,0,single,bachelor,0,2024-06-28,1,0,3,1,7,15,27,0,0,0,0,0
268,1b5c4180-a7bf-4feb-98f8-7bf168294432,other,27.0,2022-05-23 06:58:01,37,47148.0,0,0,single,bachelor,0,2024-06-28,1,0,3,1,7,15,27,0,0,0,0,0
269,1b5c4180-a7bf-4feb-98f8-7bf168294432,fruits,75.0,2022-05-23 06:58:01,37,47148.0,0,0,single,bachelor,0,2024-06-28,1,0,3,1,7,15,27,0,0,0,0,0
271,1b5c4180-a7bf-4feb-98f8-7bf168294432,sweets,20.0,2022-05-23 06:58:01,37,47148.0,0,0,single,bachelor,0,2024-06-28,1,0,3,1,7,15,27,0,0,0,0,0
272,1b5c4180-a7bf-4feb-98f8-7bf168294432,vegetables,277.0,2022-05-23 06:58:01,37,47148.0,0,0,single,bachelor,0,2024-06-28,1,0,3,1,7,15,27,0,0,0,0,0
274,b8fd098f-3ff4-4062-a13a-a19f63546ae3,fish,216.0,2024-05-19 15:58:30,16,25888.0,0,0,single,bachelor,0,2024-07-04,1,0,1,2,2,0,32,1,1,1,0,1
275,b8fd098f-3ff4-4062-a13a-a19f63546ae3,fruits,525.0,2024-05-19 15:58:30,16,25888.0,0,0,single,bachelor,0,2024-07-04,1,0,1,2,2,0,32,1,1,1,0,1
276,b8fd098f-3ff4-4062-a13a-a19f63546ae3,sweets,150.0,2024-05-19 15:58:30,16,25888.0,0,0,single,bachelor,0,2024-07-04,1,0,1,2,2,0,32,1,1,1,0,1
277,b8fd098f-3ff4-4062-a13a-a19f63546ae3,meat,36.0,2024-05-19 15:58:30,16,25888.0,0,0,single,bachelor,0,2024-07-04,1,0,1,2,2,0,32,1,1,1,0,1
278,b8fd098f-3ff4-4062-a13a-a19f63546ae3,vegetables,277.0,2024-05-19 15:58:30,16,25888.0,0,0,single,bachelor,0,2024-07-04,1,0,1,2,2,0,32,1,1,1,0,1
279,b8fd098f-3ff4-4062-a13a-a19f63546ae3,other,8.0,2024-05-19 15:58:30,16,25888.0,0,0,single,bachelor,0,2024-07-04,1,0,1,2,2,0,32,1,1,1,0,1
280,3cee248d-e783-4d7d-bf31-93e23771172d,other,14.0,2023-10-01 02:53:50,43,47701.0,1,0,married,masters,0,2024-07-05,1,0,3,1,5,17,31,0,0,0,0,0
281,3cee248d-e783-4d7d-bf31-93e23771172d,sweets,24.0,2023-10-01 02:53:50,43,47701.0,1,0,married,masters,0,2024-07-05,1,0,3,1,5,17,31,0,0,0,0,0
282,3cee248d-e783-4d7d-bf31-93e23771172d,meat,81.0,2023-10-01 02:53:50,43,47701.0,1,0,married,masters,0,2024-07-05,1,0,3,1,5,17,31,0,0,0,0,0
283,3cee248d-e783-4d7d-bf31-93e23771172d,fish,0.0,2023-10-01 02:53:50,43,47701.0,1,0,married,masters,0,2024-07-05,1,0,3,1,5,17,31,0,0,0,0,0
284,3cee248d-e783-4d7d-bf31-93e23771172d,fruits,60.0,2023-10-01 02:53:50,43,47701.0,1,0,married,masters,0,2024-07-05,1,0,3,1,5,17,31,0,0,0,0,0
286,3cee248d-e783-4d7d-bf31-93e23771172d,vegetables,588.0,2023-10-01 02:53:50,43,47701.0,1,0,married,masters,0,2024-07-05,1,0,3,1,5,17,31,0,0,0,0,0
287,33ef8a4e-d4e1-4636-bcea-1e68adef3e11,fruits,240.0,2024-03-30 14:46:24,44,83732.0,0,2,married,bachelor,0,2024-05-22,3,3,6,3,8,1,1,0,0,0,0,0
288,33ef8a4e-d4e1-4636-bcea-1e68adef3e11,other,779.0,2024-03-30 14:46:24,44,83732.0,0,2,married,bachelor,0,2024-05-22,3,3,6,3,8,1,1,0,0,0,0,0
289,33ef8a4e-d4e1-4636-bcea-1e68adef3e11,vegetables,893.0,2024-03-30 14:46:24,44,83732.0,0,2,married,bachelor,0,2024-05-22,3,3,6,3,8,1,1,0,0,0,0,0
290,33ef8a4e-d4e1-4636-bcea-1e68adef3e11,meat,423.0,2024-03-30 14:46:24,44,83732.0,0,2,married,bachelor,0,2024-05-22,3,3,6,3,8,1,1,0,0,0,0,0
292,33ef8a4e-d4e1-4636-bcea-1e68adef3e11,fish,1728.0,2024-03-30 14:46:24,44,83732.0,0,2,married,bachelor,0,2024-05-22,3,3,6,3,8,1,1,0,0,0,0,0
293,33ef8a4e-d4e1-4636-bcea-1e68adef3e11,sweets,287.0,2024-03-30 14:46:24,44,83732.0,0,2,married,bachelor,0,2024-05-22,3,3,6,3,8,1,1,0,0,0,0,0
295,e76b01da-61df-47e5-bf69-31497f6e386a,vegetables,292.0,2023-03-31 15:12:38,14,26959.0,0,0,single,masters,0,2024-06-29,2,0,0,0,3,0,47,0,1,0,1,0
296,e76b01da-61df-47e5-bf69-31497f6e386a,sweets,77.0,2023-03-31 15:12:38,14,26959.0,0,0,single,masters,0,2024-06-29,2,0,0,0,3,0,47,0,1,0,1,0
297,e76b01da-61df-47e5-bf69-31497f6e386a,fruits,885.0,2023-03-31 15:12:38,14,26959.0,0,0,single,masters,0,2024-06-29,2,0,0,0,3,0,47,0,1,0,1,0
298,e76b01da-61df-47e5-bf69-31497f6e386a,other,6.0,2023-03-31 15:12:38,14,26959.0,0,0,single,masters,0,2024-06-29,2,0,0,0,3,0,47,0,1,0,1,0
299,e76b01da-61df-47e5-bf69-31497f6e386a,meat,72.0,2023-03-31 15:12:38,14,26959.0,0,0,single,masters,0,2024-06-29,2,0,0,0,3,0,47,0,1,0,1,0
300,e76b01da-61df-47e5-bf69-31497f6e386a,fish,162.0,2023-03-31 15:12:38,14,26959.0,0,0,single,masters,0,2024-06-29,2,0,0,0,3,0,47,0,1,0,1,0
301,6444d49f-256c-472b-8cc6-336538dda9ac,fruits,1035.0,2024-01-05 23:09:45,12,26139.0,0,0,single,masters,1,2024-05-19,2,0,1,2,5,2,17,0,0,1,0,1
303,6444d49f-256c-472b-8cc6-336538dda9ac,meat,144.0,2024-01-05 23:09:45,12,26139.0,0,0,single,masters,1,2024-05-19,2,0,1,2,5,2,17,0,0,1,0,1
304,6444d49f-256c-472b-8cc6-336538dda9ac,other,14.0,2024-01-05 23:09:45,12,26139.0,0,0,single,masters,1,2024-05-19,2,0,1,2,5,2,17,0,0,1,0,1
305,6444d49f-256c-472b-8cc6-336538dda9ac,sweets,24.0,2024-01-05 23:09:45,12,26139.0,0,0,single,masters,1,2024-05-19,2,0,1,2,5,2,17,0,0,1,0,1
306,6444d49f-256c-472b-8cc6-336538dda9ac,vegetables,308.0,2024-01-05 23:09:45,12,26139.0,0,0,single,masters,1,2024-05-19,2,0,1,2,5,2,17,0,0,1,0,1
307,6444d49f-256c-472b-8cc6-336538dda9ac,fish,54.0,2024-01-05 23:09:45,12,26139.0,0,0,single,masters,1,2024-05-19,2,0,1,2,5,2,17,0,0,1,0,1
309,37232098-83f3-45f2-a563-d2a858a35afd,sweets,20.0,2022-12-25 12:44:50,34,67386.0,1,0,dating,masters,0,2024-06-30,1,0,3,3,8,12,22,0,0,0,0,0
310,37232098-83f3-45f2-a563-d2a858a35afd,fruits,60.0,2022-12-25 12:44:50,34,67386.0,1,0,dating,masters,0,2024-06-30,1,0,3,3,8,12,22,0,0,0,0,0
311,37232098-83f3-45f2-a563-d2a858a35afd,meat,144.0,2022-12-25 12:44:50,34,67386.0,1,0,dating,masters,0,2024-06-30,1,0,3,3,8,12,22,0,0,0,0,0
312,37232098-83f3-45f2-a563-d2a858a35afd,fish,0.0,2022-12-25 12:44:50,34,67386.0,1,0,dating,masters,0,2024-06-30,1,0,3,3,8,12,22,0,0,0,0,0
313,37232098-83f3-45f2-a563-d2a858a35afd,vegetables,588.0,2022-12-25 12:44:50,34,67386.0,1,0,dating,masters,0,2024-06-30,1,0,3,3,8,12,22,0,0,0,0,0
314,37232098-83f3-45f2-a563-d2a858a35afd,other,107.0,2022-12-25 12:44:50,34,67386.0,1,0,dating,masters,0,2024-06-30,1,0,3,3,8,12,22,0,0,0,0,0
315,e45f053d-aff3-4710-a1a4-b72d1495c66d,vegetables,2417.0,2024-01-02 07:45:21,42,89170.0,0,1,divorced,bachelor,1,2024-07-03,3,6,9,11,6,16,29,0,0,0,0,0
316,e45f053d-aff3-4710-a1a4-b72d1495c66d,fish,2268.0,2024-01-02 07:45:21,42,89170.0,0,1,divorced,bachelor,1,2024-07-03,3,6,9,11,6,16,29,0,0,0,0,0
319,e45f053d-aff3-4710-a1a4-b72d1495c66d,other,1042.0,2024-01-02 07:45:21,42,89170.0,0,1,divorced,bachelor,1,2024-07-03,3,6,9,11,6,16,29,0,0,0,0,0
320,e45f053d-aff3-4710-a1a4-b72d1495c66d,sweets,207.0,2024-01-02 07:45:21,42,89170.0,0,1,divorced,bachelor,1,2024-07-03,3,6,9,11,6,16,29,0,0,0,0,0
321,e45f053d-aff3-4710-a1a4-b72d1495c66d,fruits,645.0,2024-01-02 07:45:21,42,89170.0,0,1,divorced,bachelor,1,2024-07-03,3,6,9,11,6,16,29,0,0,0,0,0
329,aa460c07-e33e-47fa-9a40-2584cad6a4e2,fruits,0.0,2023-04-29 15:19:31,52,63236.0,1,1,single,phd,0,2024-07-05,4,0,4,3,7,8,14,0,0,0,0,0
330,aa460c07-e33e-47fa-9a40-2584cad6a4e2,vegetables,0.0,2023-04-29 15:19:31,52,63236.0,1,1,single,phd,0,2024-07-05,4,0,4,3,7,8,14,0,0,0,0,0
331,aa460c07-e33e-47fa-9a40-2584cad6a4e2,other,141.0,2023-04-29 15:19:31,52,63236.0,1,1,single,phd,0,2024-07-05,4,0,4,3,7,8,14,0,0,0,0,0
332,aa460c07-e33e-47fa-9a40-2584cad6a4e2,fish,108.0,2023-04-29 15:19:31,52,63236.0,1,1,single,phd,0,2024-07-05,4,0,4,3,7,8,14,0,0,0,0,0
333,aa460c07-e33e-47fa-9a40-2584cad6a4e2,sweets,0.0,2023-04-29 15:19:31,52,63236.0,1,1,single,phd,0,2024-07-05,4,0,4,3,7,8,14,0,0,0,0,0
334,aa460c07-e33e-47fa-9a40-2584cad6a4e2,meat,162.0,2023-04-29 15:19:31,52,63236.0,1,1,single,phd,0,2024-07-05,4,0,4,3,7,8,14,0,0,0,0,0
343,0b48e8cd-a1df-4ba0-b6e3-61fd134567ff,vegetables,252.0,2024-05-16 23:02:50,16,26777.0,0,0,single,,1,2024-07-05,1,0,0,0,6,5,10,1,0,0,1,1
344,0b48e8cd-a1df-4ba0-b6e3-61fd134567ff,meat,36.0,2024-05-16 23:02:50,16,26777.0,0,0,single,,1,2024-07-05,1,0,0,0,6,5,10,1,0,0,1,1
345,0b48e8cd-a1df-4ba0-b6e3-61fd134567ff,fish,216.0,2024-05-16 23:02:50,16,26777.0,0,0,single,,1,2024-07-05,1,0,0,0,6,5,10,1,0,0,1,1
346,0b48e8cd-a1df-4ba0-b6e3-61fd134567ff,sweets,27.0,2024-05-16 23:02:50,16,26777.0,0,0,single,,1,2024-07-05,1,0,0,0,6,5,10,1,0,0,1,1
347,0b48e8cd-a1df-4ba0-b6e3-61fd134567ff,fruits,690.0,2024-05-16 23:02:50,16,26777.0,0,0,single,,1,2024-07-05,1,0,0,0,6,5,10,1,0,0,1,1
